0,0,0,0.03,2.98,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.04,8.41,6.09,0.52,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,9.4,0.26,0,0.16,0,0,0.55,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04,0.7,3.26,0.12,7.61,2.87,0,0.37,5.93,2.07,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,1.52,2.82,0.07,0,0.02,0.06,3.23,0.05,0.26,0.24,0,1.06,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,2.98,3.25,0.02,0,0.08,0.03,0.14,0.15,0,0.07,0.06,0.34,0.19,0.24,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,2.01,4.1,1.64,0.18,0,0.23,1.92,0.06,0.07,7.68,0.07,1.8,11.27,5.34,1.22,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.02,18.96,0,0.09,0.3,6.28,4.66,1.47,0.28,0.09,0.8,5.17,22.02,6.68,0.1,0.04,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0.2,0.03,0.43,0.54,2.78,5.03,1.05,0.02,0,0.25,1.49,18.11,5.18,9.89,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02,0.76,3.39,0,0.36,0.44,0,0.02,0.86,2.33,1.15,2.5,3.88,1.04,0.01,0.07,0.02,0,0,0,0,0,0.27,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.95,29.16,3.77,0.09,0.07,4.67,2.85,3.33,0.38,0.08,0.13,0.19,1.66,1.13,1.37,0.01,0,0.01,0.03,0.06,0.01,0.02,0.03,0.03,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.1,5.86,10.78,13.91,6.67,7.86,33.63,11.01,0.25,0,0.38,1.5,1.78,1.15,0.01,0.01,0.54,0.71,0.07,0,0,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01,0,0.16,0.01,0.02,0,4.77,7.57,3.3,1.35,1.1,0.78,0.66,1.13,0.45,0.04,0.21,0.05,0,0.2,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.13,0.14,0.19,0,0.55,5.46,0.55,0.54,0.71,1.68,4.32,0.11,0.48,0.13,0,2.3,1.79,1.6,10.33,0.12,0.02,0.04,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01,0.14,0.13,0.01,0,0.93,4.01,0.45,0.04,0.14,0.08,1.15,0.11,0.42,0.21,2.63,2.6,0.04,0.26,0.13,1.53,0,0.01,0.35,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01,0.05,0,0,0.04,0,0.13,0.24,0.23,0.09,0.91,0.1,0.11,0.03,0.76,0.34,3.86,1.17,0.88,0,0.6,0.06,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01,0.02,0.01,0.03,0,0.05,0.08,1.16,0.4,0,0.09,1.73,1.48,0.36,0,0,0.03,1.97,0,1.32,3.74,0.96,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.07,0.06,0,0.41,0.9,0.25,2.94,1.24,0.4,0.01,0.49,1.08,0.52,0.07,0,0.02,0.1,2.88,31.3,11.34,0.45,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.02,0.02,0.05,0.13,0.24,0.1,0.12,0.21,1.13,0.41,0.17,0.19,1.11,0.07,0,0,0,0.02,0.1,1.85,13.81,0.58,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0.01,0,0.04,0,0,0.01,0.15,0.35,0.12,0.02,0.75,0.02,0.13,0.03,0,0.1,0.09,0.65,0.72,2.32,3.69,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.02,0.09,0,6.86,0.01,0,0.26,0.05,0.18,0.1,0.13,1.41,0.25,0.16,0.17,0.03,0.03,0,0.03,0.02,0.03,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.11,0,0,3.91,0.01,0.36,0.06,0,0,0.01,0,0.09,0,0,0.01,0,0,0,0.01,0,0.32,0.01,0.03,25.41,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0.39,0.27,0,0.29,0.03,0,0,0.01,0,0.29,0.41,0.08,0.1,0.03,0.06,0,0,0.02,1.84,0.31,0.52,3.9,10.14,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.15,0.32,0.19,0.02,0,0.19,0.01,0,0.03,0.63,0.85,0.76,0.03,0.02,0.37,0.2,0.03,0,0,0.02,0.18,0,0.18,53.38,47.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.14,0.45,0.11,0.03,0,0.02,0,0,0.27,1.27,1.31,2.34,0.01,0.04,0.02,0.01,0,0,0,0,0,0,0.05,11.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,0,0.09,0.35,0.56,0,0.38,1.41,0.72,1.02,1.6,1.9,2.1,0,0.19,0.85,0.18,0,0.07,1.19,0.02,1.3,0.05,0.37,16.49,65.28,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.05,0.04,0.09,0.01,0.08,0.01,0.35,0.73,0.65,0.98,0.34,0.74,1.63,0.01,0.39,0.08,1.26,3.37,0.06,0.31,1.33,4.93,2.03,7.25,22.28,50.35,12.87,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.14,0.08,0.98,0,0,0.01,0.09,0.51,0.44,0,0.45,0.02,0,0.5,0.26,1.21,1.09,0.01,0,0.51,3.13,1.23,1.5,24.34,17.28,42.34,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09,0.28,0.12,0.35,0.9,0.01,0.56,0.73,0,0,0,0,0,0.81,2.05,1.35,0.58,0.15,0.07,0,0,1.38,8.38,31.45,65.6,111.46,121.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.15,1.6,0.24,0.09,0,0,0,0,0.37,0.86,5.27,0.92,0,0,0,0,0.01,0,0.07,1.89,0.04,24.72,56.68,232.49,125.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01,0,0.18,0,0,0.12,0.14,1.39,0.39,0.23,1.87,0.12,0,0,0.35,0.24,0,0.1,0.05,1.01,6.92,61.15,103.56,99.35,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.2,0.35,0.21,0.13,0.46,0.34,0.02,0.04,0.17,0.14,0.16,0.34,0.02,0.03,1.26,3.71,1.89,0.61,2.68,111.5,190.35,283.98,34.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.22,0.72,0.56,0.07,0,0.02,0.07,0,0.46,1.07,0,0.08,1.44,3.91,0,0,0.14,6.65,53.58,122.88,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.99,0.71,0.02,0,0.26,0.02,0,0.01,0,0,3.92,4.93,1.21,0.26,0.04,0.6,1.37,62.34,21.97,0,0.05,7.03,1.32,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.31,0.01,0,0.01,0,0,0.26,0.71,4.59,0.72,1.96,0.37,1.04,1.09,16.8,2.88,0,0.18,0.02,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.31,0.07,0.48,0.03,0,0.37,0.54,0,0,0,0.33,0.18,3.04,0.92,7.82,5.65,26.35,0.63,0,0.17,0,10.83,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.14,0.13,0.08,0.06,0.04,0,0,0.01,0.07,0.36,0.44,0.46,1.97,4.77,0.14,0,0,0,0,0.15,0.01,1.17,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.54,2.78,0.05,0.29,0.11,0.04,0.03,0.04,0,0,0.11,0.02,0,0.05,0,1.92,14.47,3.39,0,0,0,0.15,0.33,1.36,0.51,0,0,0,0,0,1.29,0.08,0.01,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.94,0.23,0,0,0,0,0.34,0.21,0.03,0.1,0.71,0,0.91,0.08,0.89,5.3,27.64,4.54,0.08,0,0,0.67,1.7,8.05,13.71,0.15,0.38,0.2,0.07,0.02,2.96,0.95,6.34,0.49,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.47,0.04,0.03,0.01,0.09,0.31,0.35,0.43,0.34,0.04,0.24,0.23,0,1.05,3.47,11.25,7.44,0.15,0,0.08,0,0.15,0.13,0.27,14.98,3.39,0.56,0,0,2.37,0.12,0.03,1.01,0.48,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.06,0.42,2.34,1.01,1.4,1.27,0.02,0.04,0,0,0.01,0,0,0.01,0.58,1.73,1.58,0.57,0.01,0.02,0,0,0.01,0.01,0.15,14.87,4.04,1.48,0,0,0.28,0.24,1.39,0.4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.24,0.54,0.54,3.12,1.93,2.99,1.5,0,0.07,0.06,0.08,0,0,0.22,0.03,0.43,3.49,3.28,0.93,0.04,0.01,0,0.03,2.6,0.06,0.09,1.83,5.5,4.22,0,2.75,7.45,5.59,2.94,0.98,0.04,0.21,0,0,0,0,0
0,0,0,0,0,0,0.1,0.01,0.02,0.56,1.16,2.96,0.2,0.01,0,0.02,1.16,0.04,0.04,0.14,0.05,0.03,1.01,1.3,4.31,0.55,0.01,0.29,0,0.09,0.05,0,0,0.09,10.68,9.05,1.31,2.23,7.39,1.48,0.69,3.13,0.21,0.03,0,0.15,0.02,0,0
