0,0,0,0.02,2.99,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,8.48,6.16,0.51,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02,9.55,0.24,0,0.22,0,0,0.54,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01,0.58,3.27,0.11,7.72,2.98,0,0.33,6.02,2.1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,1.55,2.85,0.08,0,0.02,0.06,3.28,0.04,0.26,0.21,0,0.81,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,3.01,2.9,0,0,0.09,0.01,0.13,0.11,0,0.07,0.03,0.03,0.14,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,2,3.64,1.32,0.16,0,0.19,1.58,0.02,0.07,6.67,0.06,1.48,9.28,4.37,0.96,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,19.28,0,0.08,0.23,5.13,3.94,1.2,0.24,0.06,0.65,4.24,18.16,5.59,0.1,0.02,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0.01,0.37,0.45,2.32,4.28,0.81,0.02,0,0.19,1.26,14.92,4.16,8.15,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.65,2.82,0,0.29,0.33,0,0,0.79,1.91,1,1.98,3.2,0.86,0.01,0.03,0,0,0,0,0,0,0.18,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.65,23.97,3.11,0.06,0.02,3.82,2.35,2.67,0.34,0,0.13,0.15,1.31,0.93,1.07,0,0,0,0.01,0.06,0.01,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.08,4.85,8.96,11.49,5.38,6.46,27.66,9,0.17,0,0.28,1.15,1.39,0.78,0,0,0.43,0.54,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14,0.01,0.03,0,3.84,6.26,2.72,1.17,0.96,0.6,0.52,0.85,0.32,0.04,0.13,0.02,0,0.15,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.11,0.13,0.14,0,0.46,4.56,0.45,0.44,0.56,1.41,3.49,0,0.33,0.09,0,1.81,1.29,1.27,8.28,0.04,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.15,0,0,0.74,3.3,0.41,0,0.11,0.06,0.88,0.06,0.35,0.15,2.11,1.99,0,0.2,0.03,1.19,0,0,0.27,0.11,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.02,0,0,0.02,0,0.12,0.2,0.24,0,0.79,0.05,0.03,0.01,0.55,0.2,3.04,0.92,0.61,0,0.46,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01,0.02,0.02,0,0,0.04,0.08,0.97,0.3,0,0.09,1.41,1.14,0.28,0,0,0,1.5,0,1.01,2.94,0.72,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.39,0.72,0.19,2.44,0.93,0.2,0,0.38,0.82,0.38,0.02,0,0.01,0.06,2.31,24.92,9.03,0.35,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.02,0,0.04,0.11,0.18,0.08,0.13,0.09,0.9,0.3,0.1,0.12,0.85,0.05,0,0,0,0,0.08,1.41,11.01,0.45,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.05,0,0,0.01,0.08,0.21,0.08,0,0.66,0,0.09,0,0,0,0.02,0.42,0.49,1.82,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.04,0,5.69,0.02,0,0.06,0,0.06,0.06,0.09,1.13,0.13,0.15,0.08,0,0.01,0,0.02,0,0.01,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.05,0,0,3.3,0,0.3,0.04,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0.21,0,0.02,13.52,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.19,0.33,0.19,0,0.28,0.04,0,0,0,0,0.16,0.22,0.02,0.03,0,0,0,0,0,1.41,0.23,0.41,2.12,5.28,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.17,0.27,0.19,0.02,0,0.2,0,0,0.01,0.52,0.68,0.6,0,0,0.29,0.11,0.01,0,0,0.01,0.15,0,0.09,28.43,25.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.11,0.33,0.09,0,0,0,0,0,0.17,1.04,1.02,1.81,0.01,0.02,0,0,0,0,0,0,0,0,0.03,6.32,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.08,0.3,0.46,0,0.17,1.06,0.52,0.97,1.3,1.55,1.71,0,0.14,0.66,0.14,0,0.04,0.83,0.01,0.68,0.01,0.16,8.84,34.8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.04,0,0.09,0,0.05,0,0.21,0.6,0.55,0.84,0.25,0.58,1.32,0,0.3,0.06,0.99,2.75,0,0.19,0.69,2.61,1.09,3.85,11.89,26.83,6.85,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09,0.11,0.81,0,0,0,0.08,0.4,0.31,0,0.29,0.03,0,0.39,0.17,0.98,0.89,0,0,0.29,1.67,0.6,0.73,13.07,9.2,22.48,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
