0,0,0,0.02,3.21,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,9.12,6.57,0.5,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02,10.24,0.27,0,0.22,0,0,0.58,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01,0.59,3.5,0.11,8.26,3.13,0,0.33,6.45,2.24,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,1.66,3.11,0.08,0,0.02,0.08,3.49,0.04,0.29,0.25,0,0.36,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,3.26,2.1,0,0,0.03,0,0.09,0.11,0,0.07,0,0,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,2.11,2.87,0.62,0.03,0,0.08,0.8,0.02,0.03,4.55,0.02,0.78,4.75,2.2,0.41,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,20.53,0,0.03,0.12,2.75,1.9,0.58,0.12,0.03,0.3,2.07,9.33,2.77,0.04,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.21,0,0.17,0.2,1.05,2.04,0.43,0.01,0,0.09,0.57,7.7,2.06,4.21,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.44,1.4,0,0.11,0.13,0,0,0.34,0.94,0.43,0.97,1.59,0.42,0,0.01,0,0,0,0,0,0,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.82,12.53,1.57,0.03,0,1.97,1.21,1.35,0.1,0,0.05,0.12,0.94,0.55,0.63,0,0,0,0.02,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02,2.42,4.68,5.9,2.77,3.27,14.37,4.68,0.07,0,0.2,0.9,1.02,0.56,0,0,0.33,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.04,0,0.01,0,1.97,3.19,1.43,0.57,0.49,0.48,0.39,0.71,0.19,0.02,0.14,0.02,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.05,0.05,0.04,0,0.2,2.31,0.17,0.2,0.26,0.71,2.54,0,0.24,0.1,0,1.43,0.95,0.96,6.38,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.05,0,0,0.36,1.7,0.16,0,0.07,0.04,0.69,0.02,0.26,0.1,1.61,1.62,0,0.16,0.02,0.9,0,0,0.23,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01,0,0.05,0.08,0.06,0,0.54,0.04,0.04,0.01,0.45,0.16,2.33,0.59,0.43,0,0.3,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01,0.04,0.47,0.22,0,0.08,1.02,0.88,0.2,0,0,0,1.19,0,0.74,2.28,0.53,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16,0.35,0.1,1.26,0.74,0.1,0,0.26,0.62,0.3,0.03,0,0,0.06,1.8,19.26,7,0.23,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01,0,0.01,0.04,0.1,0.04,0.05,0.04,0.46,0.24,0.06,0.12,0.67,0.04,0,0,0,0,0.04,1.16,8.49,0.38,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.02,0,0,0,0.04,0.1,0.06,0,0.42,0,0.06,0,0,0,0.02,0.44,0.48,1.3,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.97,0,0,0,0,0.01,0.04,0.06,0.84,0.11,0.12,0.04,0,0,0,0.02,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.02,0,0,1.72,0,0.14,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.18,0,0.02,14.97,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1,0.13,0.08,0,0.1,0.01,0,0,0,0,0.14,0.18,0.02,0.02,0,0,0,0,0,1.07,0.18,0.31,2.34,5.92,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.06,0.11,0.09,0.01,0,0.04,0,0,0,0.3,0.55,0.34,0,0,0.22,0.16,0.02,0,0,0.02,0.08,0,0.1,31.41,28.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.03,0.17,0.03,0,0,0,0,0,0.08,0.51,0.75,1.34,0,0.04,0,0,0,0,0,0,0,0,0.02,6.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.04,0.14,0.21,0,0.07,0.41,0.19,0.43,0.97,1.25,1.4,0,0.08,0.49,0.12,0,0.04,0.69,0.01,0.79,0.02,0.22,9.7,38.42,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,0,0.03,0,0.02,0,0.08,0.27,0.33,0.56,0.19,0.46,0.97,0,0.23,0.05,0.76,2.2,0,0.19,0.75,2.92,1.17,4.29,13.07,29.57,7.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.02,0.02,0.35,0,0,0,0.02,0.26,0.22,0,0.22,0.01,0,0.34,0.13,0.77,0.69,0,0,0.26,1.87,0.68,0.85,14.28,10.19,24.88,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.03,0.07,0.06,0.12,0.38,0,0.22,0.45,0,0,0,0,0,0.46,1.29,0.88,0.35,0.08,0,0,0,0.8,4.91,18.45,38.66,65.56,71.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.33,0.68,0.09,0.03,0,0,0,0,0.19,0.55,3.37,0.62,0,0,0,0,0,0,0.06,1.08,0.01,14.46,33.27,136.85,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.08,0,0,0.06,0.08,0.93,0.27,0.04,1.14,0.06,0,0,0.23,0.16,0,0.02,0.04,0.64,4.24,35.97,60.98,58.41,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09,0.15,0.15,0.05,0.27,0.17,0.01,0.01,0.12,0.09,0.08,0.17,0.01,0.03,0.78,2.39,1.17,0.35,1.7,65.73,111.98,167.15,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.38,0.46,0.3,0.02,0,0.02,0.04,0,0.27,0.6,0,0.04,0.95,2.51,0,0,0.07,3.95,31.59,72.39,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.31,0.46,0.02,0,0.17,0.02,0,0,0,0,2.45,3.23,0.74,0.15,0.02,0.37,0.87,36.56,12.82,0,0.04,4.35,0.81,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.19,0.01,0,0.01,0,0,0.15,0.53,2.94,0.37,1.09,0.18,0.6,0.62,10.68,1.74,0,0.1,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.16,0.03,0.26,0.01,0,0.22,0.25,0,0,0,0.16,0.14,1.91,0.57,5.07,3.58,16.87,0.38,0,0.11,0,6.63,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.04,0.11,0.05,0.02,0.01,0,0,0.01,0.02,0.19,0.23,0.29,1.24,3.07,0.09,0,0,0,0,0.06,0.01,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.29,1.48,0.03,0.16,0.03,0.01,0.03,0,0,0,0.06,0,0,0.02,0,1.15,9.16,2.18,0,0,0,0.08,0.16,0.8,0.28,0,0,0,0,0,0.63,0.04,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.51,0.11,0,0,0,0,0.21,0.14,0.02,0.05,0.44,0,0.57,0.05,0.56,3.39,17.72,2.83,0.03,0,0,0.39,1.02,4.91,8.4,0.08,0.26,0.09,0.04,0,1.36,0.41,3.06,0.2,0,0,0,0,0,0
